Customer ID,Order ID,SKU ID,Return Date,Return Quantity
CUST0697,005225,P0354,2025-07-21,1
CUST0696,005232,P0198,2025-07-21,2
CUST0071,004905,P0347,2025-07-22,1
CUST0294,004956,P0018,2025-07-22,1
CUST0973,004963,P0261,2025-07-22,4
CUST0043,004990,P0044,2025-07-22,1
CUST0125,005091,P0324,2025-07-22,1
CUST0554,005097,P0362,2025-07-22,1
CUST0542,005151,P0110,2025-07-22,1
CUST0474,005215,P0012,2025-07-22,1
CUST0542,005229,P0054,2025-07-22,1
CUST0880,004949,P0236,2025-07-23,1
CUST0697,004999,P0354,2025-07-23,1
CUST0165,005005,P0155,2025-07-23,1
CUST0285,005021,P0357,2025-07-23,1
CUST0024,005110,P0230,2025-07-23,1
CUST0082,005159,P0236,2025-07-23,1
CUST0554,005164,P0273,2025-07-23,1
CUST0167,005191,P0092,2025-07-23,1
CUST0225,005211,P0046,2025-07-23,1
CUST0068,005235,P0354,2025-07-23,1
CUST0653,005243,P0360,2025-07-23,1
CUST0686,005027,P0246,2025-07-24,1
CUST0061,005113,P0160,2025-07-24,1
CUST0846,005186,P0260,2025-07-24,1
CUST0258,005196,P0254,2025-07-24,1
CUST0484,005198,P0110,2025-07-24,1
CUST0574,005238,P0202,2025-07-24,3
CUST0529,004924,P0198,2025-07-25,1
CUST0760,004926,P0318,2025-07-25,1
CUST0041,004979,P0094,2025-07-25,4
CUST0043,004990,P0139,2025-07-25,1
CUST0631,005049,P0030,2025-07-25,1
CUST0844,005104,P0054,2025-07-25,2
CUST0387,005131,P0146,2025-07-25,1
CUST0425,005134,P0156,2025-07-25,1
CUST0690,005182,P0353,2025-07-25,1
CUST0194,005192,P0308,2025-07-25,3
CUST0703,005202,P0020,2025-07-25,3
CUST0224,005007,P0178,2025-07-26,1
CUST0255,005067,P0182,2025-07-26,1
CUST0640,005099,P0042,2025-07-26,1
CUST0082,005159,P0289,2025-07-26,1
CUST0653,005243,P0333,2025-07-26,1
CUST0050,005246,P0359,2025-07-26,1
CUST0909,005262,P0008,2025-07-26,1
CUST0387,005131,P0132,2025-07-27,1
CUST0804,005184,P0118,2025-07-27,1
CUST0484,005198,P0236,2025-07-27,1
CUST0328,005237,P0236,2025-07-27,1
CUST0804,005272,P0349,2025-07-27,1
CUST0844,005104,P0313,2025-07-28,1
CUST0846,005186,P0236,2025-07-28,1
CUST0846,005186,P0188,2025-07-28,1
CUST0159,005190,P0262,2025-07-28,1
CUST0040,005245,P0352,2025-07-28,1
CUST0804,005272,P0333,2025-07-28,1
CUST0502,005163,P0244,2025-07-29,1
CUST0050,005246,P0241,2025-07-29,1
CUST0755,005260,P0260,2025-07-29,1
CUST0066,004980,P0313,2025-07-30,1
CUST0345,005047,P0029,2025-07-30,1
CUST0189,005055,P0265,2025-07-30,1
CUST0844,005104,P0359,2025-07-30,1
CUST0973,005157,P0265,2025-07-30,1
CUST0500,005162,P0250,2025-07-30,1
CUST0193,005173,P0330,2025-07-30,1
CUST0116,005223,P0336,2025-07-30,1
CUST0554,005242,P0380,2025-07-30,1
CUST0240,005247,P0029,2025-07-30,1
CUST0167,005268,P0230,2025-07-30,1
CUST0681,005291,P0155,2025-07-30,1
CUST0697,005292,P0328,2025-07-30,1
CUST0846,005186,P0309,2025-07-31,1
CUST0219,005093,P0070,2025-08-01,1
CUST0807,005138,P0262,2025-08-01,2
CUST0807,005138,P0230,2025-08-01,1
CUST0537,005176,P0131,2025-08-01,1
CUST0796,005261,P0417,2025-08-01,1
CUST0046,005266,P0344,2025-08-01,2
CUST0193,005283,P0448,2025-08-01,1
CUST0410,005288,P0070,2025-08-01,1
CUST0448,005309,P0040,2025-08-01,1
CUST0844,005104,P0139,2025-08-02,1
CUST0796,005261,P0359,2025-08-02,1
CUST0011,005306,P0320,2025-08-02,1
CUST0805,005074,P0451,2025-08-03,1
CUST0913,005106,P0255,2025-08-03,1
CUST0987,005108,P0070,2025-08-03,1
CUST0023,005109,P0119,2025-08-03,1
CUST0874,005281,P0100,2025-08-03,1
CUST0542,005289,P0359,2025-08-03,1
CUST0418,005300,P0308,2025-08-03,1
CUST0095,005307,P0251,2025-08-03,1
CUST0345,005129,P0238,2025-08-04,1
CUST0345,005129,P0053,2025-08-04,1
CUST0973,005157,P0341,2025-08-04,1
CUST0071,005158,P0298,2025-08-04,1
CUST0863,005075,P0118,2025-08-05,1
CUST0805,005102,P0124,2025-08-05,1
CUST0019,005140,P0478,2025-08-05,1
CUST0253,005144,P0249,2025-08-05,1
CUST0655,005153,P0071,2025-08-05,1
CUST0558,005253,P0060,2025-08-05,1
CUST0383,005329,P0088,2025-08-05,1
CUST0672,005154,P0014,2025-08-06,1
CUST0811,005286,P0483,2025-08-06,1
CUST0906,005340,P0116,2025-08-06,1
CUST0987,005108,P0289,2025-08-07,1
CUST0039,005112,P0354,2025-08-07,1
CUST0095,005141,P0273,2025-08-07,1
CUST0194,005192,P0355,2025-08-07,1
CUST0454,005240,P0259,2025-08-07,1
CUST0310,005250,P0255,2025-08-07,1
CUST0796,005261,P0273,2025-08-07,1
CUST0681,005291,P0280,2025-08-07,1
CUST0701,005293,P0082,2025-08-07,1
CUST0696,005324,P0242,2025-08-07,1
CUST0273,005145,P0489,2025-08-08,1
CUST0400,005312,P0030,2025-08-08,1
CUST0727,005320,P0086,2025-08-08,1
CUST0423,005334,P0346,2025-08-08,1
CUST0831,005338,P0112,2025-08-08,1
CUST0869,005170,P0030,2025-08-09,1
CUST0167,005191,P0260,2025-08-09,1
CUST0727,005320,P0327,2025-08-09,1
CUST0269,005322,P0349,2025-08-09,1
CUST0561,005302,P0237,2025-08-10,2
CUST0246,005308,P0118,2025-08-10,2
CUST0110,005342,P0100,2025-08-10,1
CUST0657,005180,P0112,2025-08-11,1
CUST0015,005207,P0208,2025-08-11,3
CUST0697,005319,P0191,2025-08-11,1
CUST0071,005327,P0264,2025-08-11,1
CUST0542,005229,P0178,2025-08-12,2
CUST0167,005268,P0308,2025-08-12,1
CUST0542,005289,P0106,2025-08-12,1
CUST0724,005310,P0275,2025-08-12,1
CUST0423,005334,P0242,2025-08-12,1
CUST0131,005370,P0246,2025-08-12,1
CUST0159,005190,P0072,2025-08-13,1
CUST0979,005206,P0246,2025-08-13,1
CUST0724,005310,P0242,2025-08-13,1
CUST0956,005341,P0333,2025-08-13,1
CUST0977,005376,P0305,2025-08-13,2
CUST0973,005296,P0214,2025-08-14,1
CUST0423,005352,P0258,2025-08-14,1
CUST0083,005373,P0277,2025-08-14,1
CUST0189,005209,P0201,2025-08-15,1
CUST0701,005293,P0065,2025-08-15,1
CUST0973,005296,P0290,2025-08-15,1
CUST0860,005339,P0283,2025-08-15,1
CUST0311,005362,P0280,2025-08-15,1
CUST0376,005363,P0191,2025-08-15,1
CUST0860,005368,P0368,2025-08-15,1
CUST0460,005345,P0149,2025-08-16,1
CUST0083,005356,P0279,2025-08-16,1
CUST0131,005370,P0268,2025-08-16,1
CUST0999,005371,P0247,2025-08-16,1
CUST0360,005378,P0259,2025-08-16,1
CUST0849,005385,P0347,2025-08-16,1
CUST0438,005388,P0277,2025-08-16,1
CUST0713,005391,P0157,2025-08-16,1
CUST0095,005307,P0112,2025-08-17,1
CUST0246,005308,P0313,2025-08-17,2
CUST0387,005364,P0129,2025-08-17,1
CUST0095,005307,P0083,2025-08-18,4
CUST0735,005337,P0498,2025-08-18,1
CUST0874,005375,P0154,2025-08-18,1
CUST0360,005378,P0028,2025-08-18,1
CUST0850,005401,P0474,2025-08-18,1
CUST0613,005330,P0006,2025-08-19,1
CUST0116,005369,P0347,2025-08-19,1
CUST0023,005377,P0156,2025-08-19,1
CUST0849,005385,P0072,2025-08-19,1
CUST0850,005401,P0350,2025-08-19,1
CUST0523,005403,P0372,2025-08-19,1
CUST0248,005408,P0136,2025-08-19,1
CUST0912,005361,P0482,2025-08-20,2
CUST0078,005382,P0396,2025-08-20,1
CUST0599,005390,P0211,2025-08-20,1
CUST0599,005390,P0258,2025-08-20,1
CUST0162,005407,P0339,2025-08-20,2
CUST0372,005413,P0397,2025-08-20,1
CUST0541,005414,P0319,2025-08-20,1
CUST0071,005327,P0254,2025-08-21,1
CUST0523,005336,P0250,2025-08-21,1
CUST0841,005367,P0141,2025-08-21,1
CUST0078,005382,P0260,2025-08-21,1
CUST0245,005397,P0131,2025-08-21,1
CUST0069,005405,P0246,2025-08-21,1
CUST0393,005423,P0210,2025-08-21,1
CUST0071,005327,P0210,2025-08-22,2
CUST0523,005336,P0215,2025-08-22,1
CUST0874,005375,P0100,2025-08-22,1
CUST0467,005379,P0152,2025-08-22,1
CUST0595,005389,P0139,2025-08-22,1
CUST0603,005416,P0028,2025-08-22,1
CUST0062,005282,P0355,2025-08-23,1
CUST0727,005348,P0340,2025-08-23,1
CUST0849,005385,P0126,2025-08-23,1
CUST0849,005385,P0326,2025-08-23,1
CUST0799,005392,P0191,2025-08-23,1
CUST0662,005425,P0071,2025-08-23,1
CUST0308,005431,P0114,2025-08-23,2
CUST0948,005436,P0318,2025-08-23,1
CUST0662,005441,P0154,2025-08-23,1
CUST0195,005284,P0334,2025-08-24,3
CUST0431,005354,P0256,2025-08-24,1
CUST0595,005389,P0203,2025-08-24,1
CUST0507,005433,P0368,2025-08-24,1
CUST0850,005448,P0347,2025-08-24,1
CUST0110,005349,P0347,2025-08-25,3
CUST0438,005388,P0226,2025-08-25,3
CUST0049,005394,P0275,2025-08-25,1
CUST0162,005407,P0313,2025-08-25,1
CUST0162,005407,P0326,2025-08-25,1
CUST0572,005411,P0380,2025-08-25,1
CUST0387,005446,P0357,2025-08-25,1
CUST0095,005449,P0254,2025-08-25,1
CUST0879,005419,P0269,2025-08-26,2
CUST0110,005429,P0265,2025-08-26,1
CUST0404,005432,P0060,2025-08-26,1
CUST0011,005306,P0305,2025-08-27,3
CUST0071,005327,P0357,2025-08-27,1
CUST0831,005338,P0082,2025-08-27,1
CUST0425,005359,P0147,2025-08-27,1
CUST0184,005421,P0133,2025-08-27,2
CUST0393,005423,P0255,2025-08-27,1
CUST0507,005433,P0131,2025-08-27,2
CUST0078,005382,P0236,2025-08-28,1
CUST0423,005409,P0230,2025-08-28,1
CUST0073,005464,P0251,2025-08-28,1
CUST0657,005468,P0384,2025-08-28,1
CUST0110,005429,P0053,2025-08-29,2
CUST0507,005433,P0068,2025-08-29,1
CUST0860,005455,P0261,2025-08-29,1
CUST0128,005458,P0412,2025-08-29,1
CUST0139,005459,P0373,2025-08-29,1
CUST0703,005461,P0194,2025-08-29,1
CUST0849,005385,P0077,2025-08-30,1
CUST0069,005405,P0313,2025-08-30,1
CUST0423,005409,P0376,2025-08-30,1
CUST0073,005464,P0289,2025-08-30,1
CUST0912,005469,P0396,2025-08-30,1
CUST0841,005367,P0009,2025-08-31,2
CUST0049,005394,P0151,2025-08-31,1
CUST0200,005396,P0060,2025-08-31,1
CUST0069,005405,P0213,2025-08-31,1
CUST0572,005411,P0182,2025-08-31,1
CUST0071,005438,P0408,2025-08-31,1
CUST0454,005460,P0278,2025-08-31,1
CUST0703,005461,P0188,2025-08-31,1
CUST0703,005461,P0072,2025-08-31,1
CUST0640,005474,P0352,2025-08-31,1
CUST0899,005488,P0265,2025-08-31,1
CUST0110,005429,P0024,2025-09-01,1
CUST0095,005449,P0368,2025-09-01,1
CUST0990,005452,P0233,2025-09-01,1
CUST0990,005452,P0335,2025-09-01,1
CUST0108,005482,P0289,2025-09-01,1
CUST0846,005435,P0198,2025-09-02,2
CUST0844,005481,P0298,2025-09-02,1
CUST0844,005481,P0260,2025-09-02,1
CUST0110,005349,P0091,2025-09-03,1
CUST0153,005358,P0056,2025-09-03,1
CUST0393,005423,P0236,2025-09-03,1
CUST0657,005468,P0022,2025-09-03,1
CUST0204,005495,P0213,2025-09-03,1
CUST0345,005466,P0335,2025-09-04,1
CUST0443,005467,P0168,2025-09-04,1
CUST0227,005471,P0030,2025-09-04,1
CUST0682,005480,P0178,2025-09-04,1
CUST0161,005484,P0198,2025-09-04,1
CUST0844,005486,P0347,2025-09-04,1
CUST0893,005487,P0313,2025-09-04,1
CUST0128,005492,P0395,2025-09-05,1
CUST0014,005393,P0418,2025-09-06,1
CUST0404,005432,P0354,2025-09-06,1
CUST0071,005438,P0330,2025-09-06,1
CUST0759,005490,P0293,2025-09-06,1
CUST0474,005515,P0265,2025-09-06,1
CUST0467,005365,P0202,2025-09-07,1
CUST0049,005394,P0101,2025-09-07,1
CUST0227,005471,P0413,2025-09-07,1
CUST0071,005523,P0310,2025-09-07,1
CUST0874,005375,P0414,2025-09-08,1
CUST0599,005390,P0488,2025-09-08,1
CUST0703,005461,P0267,2025-09-08,1
CUST0301,005514,P0166,2025-09-08,1
CUST0844,005519,P0244,2025-09-08,2
CUST0663,005381,P0334,2025-09-09,3
CUST0757,005451,P0236,2025-09-09,1
CUST0627,005473,P0333,2025-09-09,1
CUST0193,005494,P0280,2025-09-09,1
CUST0184,005507,P0451,2025-09-09,3
CUST0071,005523,P0325,2025-09-09,1
CUST0856,005529,P0333,2025-09-09,1
CUST0070,005535,P0222,2025-09-09,1
CUST0507,005433,P0206,2025-09-10,1
CUST0073,005457,P0246,2025-09-10,1
CUST0844,005519,P0313,2025-09-10,1
CUST0846,005545,P0090,2025-09-10,2
CUST0799,005392,P0153,2025-09-11,1
CUST0071,005477,P0436,2025-09-11,1
CUST0159,005502,P0391,2025-09-11,1
CUST0554,005509,P0390,2025-09-11,1
CUST0474,005515,P0181,2025-09-11,1
CUST0688,005517,P0342,2025-09-11,1
CUST0227,005471,P0397,2025-09-12,1
CUST0108,005482,P0250,2025-09-12,1
CUST0516,005508,P0300,2025-09-12,1
CUST0554,005509,P0321,2025-09-12,1
CUST0574,005537,P0069,2025-09-12,1
CUST0973,005555,P0025,2025-09-12,1
CUST0948,005436,P0069,2025-09-13,1
CUST0108,005482,P0275,2025-09-13,1
CUST0514,005527,P0396,2025-09-13,1
CUST0116,005539,P0131,2025-09-13,1
CUST0595,005551,P0218,2025-09-13,1
CUST0899,005488,P0280,2025-09-14,1
CUST0697,005503,P0450,2025-09-14,1
CUST0516,005508,P0100,2025-09-14,1
CUST0674,005532,P0144,2025-09-14,1
CUST0584,005543,P0413,2025-09-14,1
CUST0219,005567,P0071,2025-09-14,1
CUST0070,005420,P0252,2025-09-15,1
CUST0912,005469,P0277,2025-09-15,1
CUST0870,005491,P0205,2025-09-15,2
CUST0128,005492,P0332,2025-09-15,1
CUST0070,005535,P0226,2025-09-15,3
CUST0424,005542,P0388,2025-09-15,2
CUST0345,005466,P0159,2025-09-16,1
CUST0159,005502,P0273,2025-09-16,1
CUST0345,005466,P0047,2025-09-17,1
CUST0193,005494,P0031,2025-09-17,1
CUST0846,005545,P0280,2025-09-17,1
CUST0595,005583,P0431,2025-09-17,1
CUST0024,005587,P0208,2025-09-17,1
CUST0193,005590,P0476,2025-09-17,1
CUST0159,005597,P0351,2025-09-17,1
CUST0727,005600,P0410,2025-09-17,1
CUST0846,005545,P0394,2025-09-18,1
CUST0231,005549,P0298,2025-09-18,2
CUST0747,005553,P0218,2025-09-18,1
CUST0599,005572,P0265,2025-09-18,1
CUST0681,005574,P0212,2025-09-18,3
CUST0367,005581,P0075,2025-09-18,1
CUST0556,005599,P0008,2025-09-18,1
CUST0038,005560,P0385,2025-09-19,1
CUST0595,005571,P0246,2025-09-19,1
CUST0476,005598,P0406,2025-09-19,1
CUST0822,005476,P0029,2025-09-20,1
CUST0136,005540,P0036,2025-09-20,1
CUST0050,005577,P0457,2025-09-20,3
CUST0116,005596,P0247,2025-09-20,1
CUST0556,005603,P0132,2025-09-20,1
CUST0989,005608,P0260,2025-09-20,1
CUST0554,005509,P0408,2025-09-21,1
CUST0213,005513,P0320,2025-09-21,1
CUST0476,005598,P0420,2025-09-21,1
CUST0175,005610,P0245,2025-09-21,1
CUST0200,005611,P0149,2025-09-21,1
CUST0979,005614,P0236,2025-09-21,1
CUST0703,005623,P0394,2025-09-21,1
CUST0850,005632,P0340,2025-09-21,5
CUST0375,005485,P0268,2025-09-22,1
CUST0054,005506,P0245,2025-09-22,1
CUST0231,005549,P0349,2025-09-22,1
CUST0599,005572,P0285,2025-09-22,1
CUST0595,005583,P0233,2025-09-22,1
CUST0926,005593,P0307,2025-09-22,1
CUST0116,005596,P0246,2025-09-22,1
CUST0162,005609,P0091,2025-09-22,1
CUST0558,005621,P0275,2025-09-22,1
CUST0703,005639,P0309,2025-09-22,1
CUST0595,005551,P0278,2025-09-23,1
CUST0555,005569,P0268,2025-09-23,1
CUST0063,005594,P0158,2025-09-23,1
CUST0556,005603,P0047,2025-09-23,1
CUST0581,005612,P0043,2025-09-23,1
CUST0563,005510,P0426,2025-09-24,1
CUST0846,005545,P0377,2025-09-24,1
CUST0558,005591,P0279,2025-09-24,1
CUST0110,005649,P0438,2025-09-24,1
CUST0590,005479,P0008,2025-09-25,1
CUST0225,005637,P0158,2025-09-25,1
CUST0862,005666,P0402,2025-09-25,1
CUST0788,005544,P0377,2025-09-26,1
CUST0595,005571,P0277,2025-09-26,1
CUST0682,005613,P0333,2025-09-26,1
CUST0121,005617,P0404,2025-09-26,1
CUST0083,005659,P0318,2025-09-26,1
CUST0108,005482,P0236,2025-09-27,1
CUST0159,005597,P0250,2025-09-27,1
CUST0062,005615,P0144,2025-09-27,1
CUST0163,005618,P0218,2025-09-27,1
CUST0163,005618,P0065,2025-09-27,1
CUST0878,005633,P0037,2025-09-27,1
CUST0703,005639,P0124,2025-09-27,1
CUST0928,005656,P0268,2025-09-27,1
CUST0079,005658,P0198,2025-09-27,1
CUST0138,005660,P0396,2025-09-27,1
CUST0474,005515,P0186,2025-09-28,1
CUST0050,005577,P0236,2025-09-28,1
CUST0193,005590,P0394,2025-09-28,1
CUST0595,005631,P0412,2025-09-28,1
CUST0878,005633,P0077,2025-09-28,1
CUST0599,005644,P0242,2025-09-28,1
CUST0116,005650,P0393,2025-09-28,1
CUST0813,005665,P0139,2025-09-28,1
CUST0568,005682,P0201,2025-09-28,1
CUST0083,005686,P0230,2025-09-28,1
CUST0758,005584,P0239,2025-09-29,1
CUST0219,005628,P0277,2025-09-29,2
CUST0095,005634,P0070,2025-09-29,1
CUST0184,005636,P0218,2025-09-29,1
CUST0928,005656,P0229,2025-09-29,1
CUST0439,005675,P0099,2025-09-29,1
CUST0516,005508,P0003,2025-09-30,1
CUST0301,005514,P0404,2025-09-30,1
CUST0584,005543,P0404,2025-09-30,1
CUST0063,005564,P0320,2025-09-30,1
CUST0703,005653,P0004,2025-09-30,2
CUST0083,005659,P0411,2025-09-30,1
CUST0979,005668,P0076,2025-09-30,2
CUST0568,005682,P0412,2025-09-30,1
CUST0860,005709,P0242,2025-09-30,1
CUST0907,005504,P0268,2025-10-01,1
CUST0462,005568,P0113,2025-10-01,1
CUST0599,005572,P0092,2025-10-01,1
CUST0989,005608,P0264,2025-10-01,1
CUST0979,005614,P0267,2025-10-01,2
CUST0083,005616,P0070,2025-10-01,1
CUST0850,005632,P0245,2025-10-01,1
CUST0175,005652,P0230,2025-10-01,1
CUST0703,005653,P0310,2025-10-01,1
CUST0365,005673,P0260,2025-10-01,1
CUST0345,005681,P0070,2025-10-01,1
CUST0220,005688,P0382,2025-10-01,1
CUST0471,005690,P0218,2025-10-01,1
CUST0730,005698,P0158,2025-10-01,1
CUST0863,005716,P0106,2025-10-01,1
CUST0688,005517,P0140,2025-10-02,1
CUST0672,005663,P0198,2025-10-02,1
CUST0831,005726,P0192,2025-10-02,1
CUST0476,005598,P0397,2025-10-03,1
CUST0595,005631,P0251,2025-10-03,1
CUST0568,005682,P0158,2025-10-03,1
CUST0110,005693,P0376,2025-10-03,1
CUST0831,005714,P0083,2025-10-03,3
CUST0846,005715,P0369,2025-10-03,1
CUST0063,005564,P0094,2025-10-04,1
CUST0573,005570,P0247,2025-10-04,1
CUST0073,005595,P0047,2025-10-04,1
CUST0807,005604,P0271,2025-10-04,2
CUST0080,005679,P0289,2025-10-04,1
CUST0979,005668,P0118,2025-10-05,1
CUST0640,005683,P0013,2025-10-05,1
CUST0471,005690,P0258,2025-10-05,1
CUST0387,005706,P0142,2025-10-05,1
CUST0175,005710,P0265,2025-10-05,1
CUST0073,005718,P0289,2025-10-05,1
CUST0558,005591,P0004,2025-10-06,1
CUST0162,005609,P0158,2025-10-06,1
CUST0365,005673,P0213,2025-10-06,1
CUST0098,005687,P0158,2025-10-06,1
CUST0846,005715,P0278,2025-10-06,1
CUST0863,005716,P0407,2025-10-06,1
CUST0317,005721,P0313,2025-10-06,1
CUST0595,005622,P0266,2025-10-07,1
CUST0184,005636,P0249,2025-10-07,2
CUST0431,005674,P0420,2025-10-07,1
CUST0345,005681,P0047,2025-10-07,1
CUST0831,005714,P0355,2025-10-07,2
CUST0774,005733,P0293,2025-10-07,1
CUST0467,005743,P0086,2025-10-07,1
CUST0973,005746,P0366,2025-10-07,1
CUST0224,005748,P0044,2025-10-07,1
CUST0627,005752,P0228,2025-10-07,1
CUST0595,005631,P0277,2025-10-08,1
CUST0712,005664,P0161,2025-10-08,1
CUST0979,005668,P0198,2025-10-08,1
CUST0514,005676,P0494,2025-10-08,1
CUST0573,005695,P0263,2025-10-08,1
CUST0507,005732,P0389,2025-10-08,1
CUST0807,005604,P0236,2025-10-09,1
CUST0083,005659,P0222,2025-10-09,1
CUST0080,005679,P0166,2025-10-09,1
CUST0220,005702,P0351,2025-10-09,1
CUST0175,005719,P0382,2025-10-09,1
CUST0724,005592,P0242,2025-10-10,1
CUST0084,005740,P0029,2025-10-10,1
CUST0627,005752,P0362,2025-10-10,1
CUST0159,005753,P0139,2025-10-10,1
CUST0224,005755,P0409,2025-10-10,1
CUST0804,005760,P0347,2025-10-10,1
CUST0423,005763,P0275,2025-10-10,1
CUST0200,005611,P0133,2025-10-11,1
CUST0928,005656,P0407,2025-10-11,1
CUST0763,005730,P0347,2025-10-11,1
CUST0831,005731,P0041,2025-10-11,1
CUST0235,005737,P0198,2025-10-11,1
CUST0599,005644,P0283,2025-10-12,1
CUST0798,005759,P0247,2025-10-12,1
CUST0423,005763,P0265,2025-10-12,3
CUST0537,005764,P0159,2025-10-12,1
CUST0083,005602,P0368,2025-10-13,1
CUST0807,005734,P0230,2025-10-13,1
CUST0541,005775,P0158,2025-10-13,1
CUST0705,005776,P0411,2025-10-13,1
CUST0813,005778,P0410,2025-10-13,1
CUST0550,005724,P0176,2025-10-14,1
CUST0831,005731,P0100,2025-10-14,1
CUST0807,005734,P0222,2025-10-14,1
CUST0741,005758,P0289,2025-10-14,1
CUST0523,005767,P0100,2025-10-14,1
CUST0717,005725,P0197,2025-10-15,1
CUST0198,005762,P0369,2025-10-15,2
CUST0002,005770,P0219,2025-10-15,1
CUST0747,005777,P0407,2025-10-15,1
CUST0804,005760,P0292,2025-10-16,1
CUST0198,005762,P0302,2025-10-16,1
CUST0563,005765,P0144,2025-10-16,1
CUST0002,005770,P0246,2025-10-16,2
CUST0145,005780,P0394,2025-10-16,1
CUST0862,005666,P0346,2025-10-17,1
CUST0399,005788,P0275,2025-10-17,1
CUST0846,005715,P0233,2025-10-18,1
CUST0481,005750,P0362,2025-10-18,1
CUST0159,005753,P0233,2025-10-18,1
CUST0636,005789,P0388,2025-10-18,1
CUST0727,005794,P0345,2025-10-18,1
CUST0799,005685,P0176,2025-10-19,1
CUST0973,005746,P0403,2025-10-19,1
CUST0378,005749,P0245,2025-10-19,1
CUST0145,005780,P0404,2025-10-19,1
CUST0514,005676,P0256,2025-10-21,1
CUST0685,005810,P0198,2025-10-21,1
CUST0376,005742,P0070,2025-10-22,1
CUST0580,005808,P0158,2025-10-22,1
CUST0627,005752,P0413,2025-10-23,1
CUST0454,005722,P0203,2025-10-24,1
CUST0879,005821,P0347,2025-10-24,1
CUST0703,005832,P0054,2025-10-24,1
CUST0913,005836,P0259,2025-10-24,1
CUST0491,005711,P0060,2025-10-25,1
CUST0717,005725,P0070,2025-10-25,3
CUST0423,005763,P0284,2025-10-25,1
CUST0774,005815,P0391,2025-10-25,1
CUST0359,005830,P0256,2025-10-25,1
CUST0317,005721,P0112,2025-10-26,1
CUST0774,005815,P0310,2025-10-26,1
CUST0920,005823,P0209,2025-10-26,1
CUST0193,005845,P0144,2025-10-26,1
CUST0507,005732,P0130,2025-10-27,1
CUST0563,005765,P0194,2025-10-27,1
CUST0055,005772,P0355,2025-10-27,1
CUST0511,005785,P0340,2025-10-27,2
CUST0096,005817,P0094,2025-10-27,1
CUST0823,005833,P0085,2025-10-27,2
CUST0116,005851,P0370,2025-10-28,1
CUST0982,005824,P0222,2025-10-29,2
CUST0448,005831,P0011,2025-10-30,1
CUST0710,005847,P0206,2025-10-30,1
CUST0050,005865,P0405,2025-10-30,1
CUST0255,005870,P0138,2025-10-30,1
CUST0574,005804,P0275,2025-10-31,1
CUST0823,005833,P0152,2025-10-31,3
CUST0040,005874,P0279,2025-10-31,1
CUST0358,005877,P0461,2025-10-31,1
CUST0254,005803,P0013,2025-11-01,4
CUST0200,005853,P0338,2025-11-01,1
CUST0907,005858,P0275,2025-11-01,1
CUST0254,005803,P0245,2025-11-02,1
CUST0246,005827,P0287,2025-11-02,1
CUST0314,005828,P0211,2025-11-02,1
CUST0193,005845,P0251,2025-11-02,2
CUST0200,005853,P0191,2025-11-02,1
CUST0261,005859,P0388,2025-11-02,1
CUST0423,005763,P0269,2025-11-03,1
CUST0563,005765,P0388,2025-11-03,1
CUST0015,005771,P0277,2025-11-03,1
CUST0010,005806,P0158,2025-11-03,1
CUST0200,005853,P0057,2025-11-03,1
CUST0193,005875,P0456,2025-11-03,1
CUST0655,005886,P0111,2025-11-03,1
CUST0850,005891,P0196,2025-11-03,1
CUST0662,005769,P0048,2025-11-04,1
CUST0145,005780,P0391,2025-11-04,1
CUST0095,005900,P0376,2025-11-04,1
CUST0200,005901,P0124,2025-11-04,1
CUST0681,005846,P0086,2025-11-05,1
CUST0200,005868,P0111,2025-11-05,1
CUST0863,005872,P0401,2025-11-05,1
CUST0193,005875,P0081,2025-11-05,1
CUST0463,005878,P0002,2025-11-05,1
CUST0654,005885,P0415,2025-11-05,1
CUST0275,005889,P0275,2025-11-05,1
CUST0070,005902,P0234,2025-11-05,1
CUST0863,005872,P0380,2025-11-06,1
CUST0371,005882,P0214,2025-11-06,1
CUST0070,005902,P0274,2025-11-06,1
CUST0710,005841,P0136,2025-11-07,2
CUST0193,005845,P0377,2025-11-07,1
CUST0556,005862,P0164,2025-11-07,1
CUST0050,005865,P0442,2025-11-07,1
CUST0040,005874,P0290,2025-11-07,1
CUST0655,005886,P0232,2025-11-07,1
CUST0275,005889,P0226,2025-11-07,1
CUST0607,005897,P0483,2025-11-07,1
CUST0869,005899,P0385,2025-11-07,2
CUST0070,005902,P0387,2025-11-07,1
CUST0631,005908,P0159,2025-11-07,1
CUST0905,005822,P0158,2025-11-08,2
CUST0813,005879,P0054,2025-11-08,3
CUST0929,005892,P0414,2025-11-08,1
CUST0095,005900,P0285,2025-11-08,1
CUST0131,005911,P0247,2025-11-08,1
CUST0448,005831,P0004,2025-11-09,1
CUST0107,005844,P0069,2025-11-09,1
CUST0193,005875,P0416,2025-11-09,1
CUST0607,005897,P0355,2025-11-09,1
CUST0095,005900,P0364,2025-11-09,1
CUST0200,005901,P0265,2025-11-09,1
CUST0116,005851,P0254,2025-11-10,1
CUST0131,005894,P0190,2025-11-10,1
CUST0241,005905,P0440,2025-11-10,1
CUST0541,005912,P0325,2025-11-10,1
CUST0606,005925,P0301,2025-11-10,1
CUST0599,005932,P0364,2025-11-10,1
CUST0431,005792,P0041,2025-11-11,1
CUST0879,005821,P0246,2025-11-11,1
CUST0193,005845,P0382,2025-11-11,1
CUST0710,005847,P0228,2025-11-11,1
